estimator__model,estimator__model__boosting_type,estimator__model__num_leaves,estimator__model__max_depth,estimator__model__learning_rate,estimator__model__n_estimators,estimator__model__min_child_samples,estimator__model__is_unbalance,estimator__model__objective,estimator__model__random_state,estimator__oversampling,estimator__oversampling__sampling_strategy,estimator__oversampling__random_state,estimator__oversampling__shrinkage,estimator__imputation,estimator__scaler,f1_binary_split0,f2_binary_split0,recall_binary_split0,precision_binary_split0,matthews_corrcoef_split0,accuracy_split0,roc_auc_macro_split0,f1_binary_split1,f2_binary_split1,recall_binary_split1,precision_binary_split1,matthews_corrcoef_split1,accuracy_split1,roc_auc_macro_split1,f1_binary_split2,f2_binary_split2,recall_binary_split2,precision_binary_split2,matthews_corrcoef_split2,accuracy_split2,roc_auc_macro_split2,f1_binary_split3,f2_binary_split3,recall_binary_split3,precision_binary_split3,matthews_corrcoef_split3,accuracy_split3,roc_auc_macro_split3,f1_binary_mean,f2_binary_mean,recall_binary_mean,precision_binary_mean,matthews_corrcoef_mean,accuracy_mean,roc_auc_macro_mean,f1_binary_max,f2_binary_max,recall_binary_max,precision_binary_max,matthews_corrcoef_max,accuracy_max,roc_auc_macro_max,f1_binary_min,f2_binary_min,recall_binary_min,precision_binary_min,matthews_corrcoef_min,accuracy_min,roc_auc_macro_min,f1_binary__threshold_split0,f2_binary__threshold_split0,recall_binary__threshold_split0,precision_binary__threshold_split0,matthews_corrcoef__threshold_split0,accuracy__threshold_split0,f1_binary__threshold_split1,f2_binary__threshold_split1,recall_binary__threshold_split1,precision_binary__threshold_split1,matthews_corrcoef__threshold_split1,accuracy__threshold_split1,f1_binary__threshold_split2,f2_binary__threshold_split2,recall_binary__threshold_split2,precision_binary__threshold_split2,matthews_corrcoef__threshold_split2,accuracy__threshold_split2,f1_binary__threshold_split3,f2_binary__threshold_split3,recall_binary__threshold_split3,precision_binary__threshold_split3,matthews_corrcoef__threshold_split3,accuracy__threshold_split3,f1_binary__threshold_mean,f2_binary__threshold_mean,recall_binary__threshold_mean,precision_binary__threshold_mean,matthews_corrcoef__threshold_mean,accuracy__threshold_mean,f1_binary__threshold_best,f2_binary__threshold_best,recall_binary__threshold_best,precision_binary__threshold_best,matthews_corrcoef__threshold_best,accuracy__threshold_best,f1_binary__threshold_worst,f2_binary__threshold_worst,recall_binary__threshold_worst,precision_binary__threshold_worst,matthews_corrcoef__threshold_worst,accuracy__threshold_worst
"LGBMClassifier(boosting_type='dart', is_unbalance=True,
               learning_rate=0.22126861292771288, max_depth=21,
               min_child_samples=17, n_estimators=28, num_leaves=2,
               objective='binary', random_state=24743)",dart,2,21,0.22126861292771288,28,17,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.634352260677647,
                  shrinkage=2.0)",0.634352260677647,74923,2.0,None,None,0.20618556701030924,0.3176043557168784,1.0,0.21428571428571427,0.21111564165847088,0.9698641765704584,0.6898028117440975,0.23003194888178916,0.34220532319391633,1.0,1.0,0.23476460626725815,0.9700764006791172,0.7046807100810553,0.22183098591549297,0.3178607467204843,1.0,0.14754098360655737,0.2179127877666217,0.9700700488219062,0.6833721309185715,0.2840909090909091,0.3943217665615142,1.0,0.3076923076923077,0.28770907578608573,0.9700700488219062,0.7331502087310086,0.23553485272462513,0.34299804804819833,1.0,0.41737975139614486,0.2378755278696091,0.970020168723347,0.7027514653686833,0.2840909090909091,0.3943217665615142,1.0,1.0,0.28770907578608573,0.9700764006791172,0.7331502087310086,0.20618556701030924,0.3176043557168784,1.0,0.14754098360655737,0.21111564165847088,0.9698641765704584,0.6833721309185715,0.1848942246462906,0.1848942246462906,0.12783630237527294,0.5171354975082426,0.1848942246462906,0.7969639110576853,0.18653734557312224,0.18653734557312224,0.1291621142212075,0.8209335242752226,0.18653734557312224,0.8209335242752226,0.16909593872410916,0.16909593872410916,0.1228057980438294,0.16909593872410916,0.16909593872410916,0.9336911719582479,0.1689850700950974,0.1689850700950974,0.12595265251875726,0.4359249832797891,0.1689850700950974,0.9267723920728324,0.17737814475965485,0.17737814475965485,0.12643921678976677,0.48577248594684086,0.17737814475965485,0.8695902498409971,0.1689850700950974,0.1689850700950974,0.12595265251875726,0.4359249832797891,0.1689850700950974,0.9267723920728324,0.1689850700950974,0.1689850700950974,0.12595265251875726,0.4359249832797891,0.1689850700950974,0.9267723920728324
"LGBMClassifier(boosting_type='dart', is_unbalance=True,
               learning_rate=0.005048613328954171, max_depth=-3,
               min_child_samples=75, n_estimators=8000, num_leaves=2,
               objective='binary', random_state=24743)",dart,2,-3,0.005048613328954171,8000,75,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=1.0, shrinkage=0.0)",1.0,74923,0.0,None,None,0.2962962962962963,0.38548752834467115,1.0,0.3448275862068966,0.29039276416867005,0.9700764006791172,0.8509753906450006,0.33962264150943394,0.4208754208754208,1.0,0.36046511627906974,0.3206319624727962,0.9698641765704584,0.8545112028847042,0.28361858190709044,0.3756345177664975,1.0,0.3157894736842105,0.27271617970086715,0.9700700488219062,0.842648633549048,0.3641304347826087,0.43556085918854415,1.0,0.4358974358974359,0.35021825359961956,0.9700700488219062,0.8874140633486971,0.3209169886238573,0.4043895815437834,1.0,0.36424490301690315,0.30848978998548826,0.970020168723347,0.8588873226068625,0.3641304347826087,0.43556085918854415,1.0,0.4358974358974359,0.35021825359961956,0.9700764006791172,0.8874140633486971,0.28361858190709044,0.3756345177664975,1.0,0.3157894736842105,0.27271617970086715,0.9698641765704584,0.842648633549048,0.7554035741095382,0.7554035741095382,0.011541995376949141,0.9296244604703015,0.7554035741095382,0.9718030923597256,0.8389067958102804,0.7483078278420164,0.011938864657908277,0.9043852514796991,0.7483078278420164,0.9721238130863561,0.7716319652782557,0.6848354719080866,0.0040339665882858575,0.9339946209222625,0.7382504843518484,0.9709651092729745,0.7979667560953911,0.7655306777022582,0.014315944940227962,0.9292179656072349,0.7979667560953911,0.9736347752670474,0.7909772728233664,0.7385193878904749,0.01045769289084281,0.9243055746198745,0.7599821605996986,0.972131697496526,0.7979667560953911,0.7655306777022582,0.014315944940227962,0.9292179656072349,0.7979667560953911,0.9736347752670474,0.7979667560953911,0.7655306777022582,0.014315944940227962,0.9292179656072349,0.7979667560953911,0.9736347752670474
"LGBMClassifier(is_unbalance=True, learning_rate=0.004143285995322883,
               max_depth=-3, min_child_samples=5, n_estimators=10000,
               num_leaves=2, objective='binary', random_state=24743)",gbdt,2,-3,0.004143285995322883,10000,5,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=1.0, shrinkage=0.0)",1.0,74923,0.0,None,StandardScaler(),0.2889733840304182,0.37974683544303794,1.0,0.3333333333333333,0.2782507579367581,0.9700764006791172,0.8603592491051355,0.33438485804416407,0.39887640449438194,1.0,0.34523809523809523,0.313297358768837,0.9698641765704584,0.850557832773446,0.2879684418145957,0.39999999999999997,1.0,0.32894736842105265,0.2900331775366142,0.9700700488219062,0.8348464391576269,0.3643122676579926,0.4359925788497217,1.0,0.5333333333333333,0.3461032565793873,0.9704945871364891,0.8848836848394556,0.31890973788679267,0.4036539546967854,1.0,0.3852130325814536,0.30692113770539914,0.9701263033019927,0.857661801468916,0.3643122676579926,0.4359925788497217,1.0,0.5333333333333333,0.3461032565793873,0.9704945871364891,0.8848836848394556,0.2879684418145957,0.37974683544303794,1.0,0.32894736842105265,0.2782507579367581,0.9698641765704584,0.8348464391576269,0.894026112488106,0.6952818639187397,-0.0017453397499928081,0.9539772269195332,0.7804684658078771,0.9945634127968532,0.8596800272420146,0.761260057607531,-0.002599707028586953,0.9299409185975933,0.8596800272420146,0.9841870843575599,0.7436145317610556,0.7115282793804967,-0.002296652318233402,0.9303525745579775,0.7115282793804967,0.9888654536554271,0.8981225234134708,0.6516368700036281,-0.003291674795080698,0.9604303988403065,0.8981225234134708,0.9604303988403065,0.8488607987261618,0.7049267677275989,-0.0024833434729734653,0.9436752797288526,0.8124498239609648,0.9820115874125367,0.8981225234134708,0.6516368700036281,-0.003291674795080698,0.9604303988403065,0.8981225234134708,0.9604303988403065,0.8981225234134708,0.6516368700036281,-0.003291674795080698,0.9604303988403065,0.8981225234134708,0.9604303988403065
"LGBMClassifier(is_unbalance=False, learning_rate=0.004001850909531735,
               max_depth=-5, min_child_samples=398, n_estimators=10000,
               num_leaves=2, objective='binary', random_state=24743)",gbdt,2,-5,0.004001850909531735,10000,398,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=1.0, shrinkage=0.0)",1.0,74923,0.0,None,None,0.299625468164794,0.3924566768603465,1.0,0.36,0.28297454843849396,0.9700764006791172,0.8572398298865341,0.3385579937304075,0.41622198505869795,1.0,0.34615384615384615,0.31772619282953773,0.9698641765704584,0.8524640182451382,0.28849902534113064,0.39529914529914534,1.0,0.35365853658536583,0.2903991780975764,0.9700700488219062,0.8348402315439887,0.37770897832817335,0.4523107177974435,1.0,0.4666666666666667,0.36165277534616935,0.9700700488219062,0.888074398249453,0.32609786639112637,0.4140721312539083,1.0,0.38161976235146966,0.3131881736779444,0.970020168723347,0.8581546194812785,0.37770897832817335,0.4523107177974435,1.0,0.4666666666666667,0.36165277534616935,0.9700764006791172,0.888074398249453,0.28849902534113064,0.3924566768603465,1.0,0.34615384615384615,0.28297454843849396,0.9698641765704584,0.8348402315439887,0.8957555853693346,0.7246037528650247,0.0002865147601027844,0.9562602640517686,0.7246037528650247,0.99738161308767,0.8680610246530562,0.7366004430601997,-0.0007724154595414702,0.9338870781188926,0.8680610246530562,0.9873744077523036,0.7477398160676761,0.7477398160676761,-0.0010157136262781861,0.9308844348441778,0.7477398160676761,0.9924001526323798,0.8647302373588093,0.6731031710270862,0.0013155490028823602,0.9603208158874379,0.8329505174398495,0.9912107628661853,0.844071665862219,0.7205117957549967,-4.6516330708627936e-05,0.9453381482255692,0.7933387777564016,0.9920917340846347,0.8647302373588093,0.6731031710270862,0.0013155490028823602,0.9603208158874379,0.8329505174398495,0.9912107628661853,0.8647302373588093,0.6731031710270862,0.0013155490028823602,0.9603208158874379,0.8329505174398495,0.9912107628661853
"LGBMClassifier(is_unbalance=False, learning_rate=0.019034919932764256,
               max_depth=9, min_child_samples=202, n_estimators=426,
               num_leaves=961, objective='binary', random_state=24743)",gbdt,961,9,0.019034919932764256,426,202,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.9636319753430306,
                  shrinkage=4.0)",0.9636319753430306,74923,4.0,None,None,0.26894865525672373,0.3667262969588551,1.0,0.36363636363636365,0.2608342042937007,0.9698641765704584,0.8374822151988097,0.3269230769230769,0.40380047505938244,1.0,0.6666666666666666,0.3168980295032974,0.9700764006791172,0.8452445526550991,0.2782608695652174,0.4014939309056955,1.0,0.3333333333333333,0.28470812036143767,0.9698577796646147,0.8377888480220992,0.35714285714285715,0.4337899543378995,1.0,0.4,0.3421574202781902,0.9700700488219062,0.8829756195974363,0.3078188647219688,0.4014526643154581,1.0,0.4409090909090909,0.30114944360915646,0.9699671014340241,0.850872808868361,0.35714285714285715,0.4337899543378995,1.0,0.6666666666666666,0.3421574202781902,0.9700764006791172,0.8829756195974363,0.26894865525672373,0.3667262969588551,1.0,0.3333333333333333,0.2608342042937007,0.9698577796646147,0.8374822151988097,0.12403981966881494,0.05853538204215109,0.00013947976433513373,0.44101820181514395,0.09168532310661048,0.6701892959066608,0.11384540701477419,0.11384540701477419,0.00024257317270279819,0.5931391328154747,0.11384540701477419,0.5931391328154747,0.09958053827202377,0.056456805383063705,0.00010247177832179853,0.6397449502921475,0.056456805383063705,0.6397449502921475,0.13197052294004635,0.0911343475290759,0.00012839260718451758,0.4422191282343082,0.13197052294004635,0.6054785697999798,0.11735907197391482,0.07999298549226622,0.000153229330636062,0.5290303532892686,0.09848951461112368,0.6271379872035657,0.13197052294004635,0.0911343475290759,0.00012839260718451758,0.4422191282343082,0.13197052294004635,0.6054785697999798,0.13197052294004635,0.0911343475290759,0.00012839260718451758,0.4422191282343082,0.13197052294004635,0.6054785697999798
"LGBMClassifier(boosting_type='goss', is_unbalance=False,
               learning_rate=0.0016880832157279981, max_depth=-3,
               min_child_samples=400, n_estimators=10000, num_leaves=2,
               objective='binary', random_state=24743)",goss,2,-3,0.0016880832157279981,10000,400,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=1.0, shrinkage=0.0)",1.0,74923,0.0,None,None,0.29283489096573206,0.3854059609455293,1.0,0.2992125984251969,0.2776734509836071,0.9700764006791172,0.855751104325605,0.34332425068119893,0.42889390519187354,1.0,0.3614457831325301,0.32865286591485127,0.9698641765704584,0.8517983172558327,0.2904109589041096,0.37871033776867963,1.0,0.3625,0.2750776579861789,0.9700700488219062,0.846314229402362,0.3785488958990536,0.44238683127572015,1.0,0.48148148148148145,0.3595376652636504,0.9700700488219062,0.888001458789205,0.32627974911252355,0.40884925879545064,1.0,0.3761599657598021,0.3102354100370719,0.970020168723347,0.8604662774432512,0.3785488958990536,0.44238683127572015,1.0,0.48148148148148145,0.3595376652636504,0.9700764006791172,0.888001458789205,0.2904109589041096,0.37871033776867963,1.0,0.2992125984251969,0.2750776579861789,0.9698641765704584,0.846314229402362,0.8735908528512809,0.7349804397629944,0.0038767496686690044,0.9011350988721972,0.7349804397629944,0.9898348092627036,0.8489997502353652,0.7856701481679689,0.00817982606089284,0.9381004649742934,0.7856701481679689,0.9925825664543293,0.8492121285823074,0.7212496497569991,0.0012712809276890814,0.9361002286374589,0.8126554088770643,0.9920657523150662,0.8735928866455858,0.7039099859768602,0.0011165962106520141,0.9618409508939609,0.8735928866455858,0.9949419963600745,0.8613489045786349,0.7364525559162056,0.003611113216975735,0.9342941858444777,0.8017247208634033,0.9923562810980434,0.8735928866455858,0.7039099859768602,0.0011165962106520141,0.9618409508939609,0.8735928866455858,0.9949419963600745,0.8735928866455858,0.7039099859768602,0.0011165962106520141,0.9618409508939609,0.8735928866455858,0.9949419963600745
"LGBMClassifier(is_unbalance=False, learning_rate=0.004342442805829077,
               min_child_samples=400, n_estimators=10000, num_leaves=2,
               objective='binary', random_state=24743)",gbdt,2,-1,0.004342442805829077,10000,400,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=1.0, shrinkage=0.0)",1.0,74923,0.0,None,None,0.2985074626865672,0.3920570264765784,1.0,0.36,0.282537673496163,0.9700764006791172,0.8572677580367131,0.3448275862068965,0.41713641488162345,1.0,0.33858267716535434,0.32425490813088337,0.9698641765704584,0.8525140999167873,0.28737864077669906,0.394456289978678,1.0,0.3493975903614458,0.28941260443407546,0.9700700488219062,0.8342109347114236,0.3839009287925697,0.4523107177974435,1.0,0.5,0.3665804314362968,0.9700700488219062,0.8877997113459659,0.32865365461568313,0.41399011228358085,1.0,0.38699506688170004,0.31569640437435464,0.970020168723347,0.8579481260027224,0.3839009287925697,0.4523107177974435,1.0,0.5,0.3665804314362968,0.9700764006791172,0.8877997113459659,0.28737864077669906,0.3920570264765784,1.0,0.33858267716535434,0.282537673496163,0.9698641765704584,0.8342109347114236,0.8961903533268036,0.7232716905984239,0.00010096398022453861,0.9567974265028569,0.7232716905984239,0.9979437655511325,0.8687030169288268,0.7670076223775704,-0.0007295070781759812,0.9027171587081421,0.8687030169288268,0.9880068123022558,0.746104989062288,0.746104989062288,-0.0010222855081576153,0.9316683432045251,0.746104989062288,0.9924659826931268,0.8660932469942675,0.67374544960485,0.0011396868356825223,0.9617162443626768,0.8334467197643329,0.9617162443626768,0.8442729015780465,0.727532437910783,-0.0001277854426066339,0.9382247931945502,0.7928816040884679,0.985033201227298,0.8660932469942675,0.67374544960485,0.0011396868356825223,0.9617162443626768,0.8334467197643329,0.9617162443626768,0.8660932469942675,0.67374544960485,0.0011396868356825223,0.9617162443626768,0.8334467197643329,0.9617162443626768
"LGBMClassifier(boosting_type='goss', is_unbalance=False,
               learning_rate=0.004534534284606095, max_depth=-2,
               min_child_samples=400, n_estimators=10000, num_leaves=961,
               objective='binary', random_state=24743)",goss,961,-2,0.004534534284606095,10000,400,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.1, shrinkage=0.0)",0.1,74923,0.0,None,None,0.2523659305993691,0.3425925925925926,1.0,0.2962962962962963,0.23974449332907036,0.9700764006791172,0.814149021506227,0.3280757097791798,0.3707317073170731,1.0,0.3026315789473684,0.3067328898622854,0.9698641765704584,0.8255832588528985,0.27093596059113306,0.35836177474402725,1.0,0.2727272727272727,0.2544888274228064,0.9700700488219062,0.8240428635721714,0.30817610062893086,0.3710937499999999,1.0,0.34615384615384615,0.286301307260365,0.9698577796646147,0.8428038238900011,0.2898884253996532,0.36069495616342323,1.0,0.3044522485311959,0.27181687946863176,0.9699671014340241,0.8266447419553244,0.3280757097791798,0.3710937499999999,1.0,0.34615384615384615,0.3067328898622854,0.9700764006791172,0.8428038238900011,0.2523659305993691,0.3425925925925926,1.0,0.2727272727272727,0.23974449332907036,0.9698577796646147,0.814149021506227,0.3802933328869753,0.16106454066952774,3.590828011778343e-05,0.7154419243792699,0.24718944659309405,0.9100025229088978,0.3486570808065379,0.14760453424888675,-5.005038687486629e-05,0.5274183399438563,0.3486570808065379,0.9170329704315168,0.27444703745465715,0.11230250612892984,2.474963527612957e-05,0.7077972570553179,0.27444703745465715,0.8769265208444141,0.3487314917929187,0.15669667193704942,-1.9001540115074942e-05,0.7238329404298187,0.3487314917929187,0.9008595460343656,0.33803223573527225,0.14441706324609843,-2.0985028990070574e-06,0.6686226154520657,0.30475626416180196,0.9012053900547986,0.3487314917929187,0.15669667193704942,-1.9001540115074942e-05,0.7238329404298187,0.3487314917929187,0.9008595460343656,0.3487314917929187,0.15669667193704942,-1.9001540115074942e-05,0.7238329404298187,0.3487314917929187,0.9008595460343656
"LGBMClassifier(is_unbalance=True, learning_rate=0.12976761281440793,
               max_depth=21, min_child_samples=2, n_estimators=5826,
               num_leaves=2, objective='binary', random_state=24743)",gbdt,2,21,0.12976761281440793,5826,2,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=1.0, shrinkage=4.0)",1.0,74923,4.0,None,StandardScaler(),0.25,0.3798033958891868,1.0,0.4,0.26427827911876206,0.9698641765704584,0.8421089787451261,0.2941176470588235,0.38751345532830994,1.0,0.6666666666666666,0.28526276593822525,0.9700764006791172,0.8153203686011034,0.2666666666666666,0.3783231083844581,1.0,0.2631578947368421,0.27108579539717154,0.9698577796646147,0.8189867622639166,0.3387978142076503,0.42095416276894293,1.0,0.6666666666666666,0.3228350715179862,0.9702823179791976,0.8588078278007976,0.2873955319832851,0.3916485305927244,1.0,0.49912280701754386,0.28586547799303624,0.970020168723347,0.8338059843527359,0.3387978142076503,0.42095416276894293,1.0,0.6666666666666666,0.3228350715179862,0.9702823179791976,0.8588078278007976,0.25,0.3783231083844581,1.0,0.2631578947368421,0.26427827911876206,0.9698577796646147,0.8153203686011034,0.07562239708119928,0.059796968358167495,-2.954616546364267e-05,0.5190747238460227,0.059796968358167495,0.8382764475441389,0.12142088164226658,0.0879391242137358,-1.0359457141075438e-05,0.8519039317814249,0.0879391242137358,0.8519039317814249,0.07501842101047955,0.07501842101047955,-1.2403847049870828e-05,0.5711110615389504,0.07501842101047955,0.9715787117088973,0.14798612185490864,0.06102242279003366,-3.1684501028173374e-05,0.8412756147739022,0.14798612185490864,0.8412756147739022,0.10501195539721352,0.07094423409310413,-2.0998492670690578e-05,0.695841332985075,0.09268515885932288,0.8757586764520908,0.14798612185490864,0.06102242279003366,-3.1684501028173374e-05,0.8412756147739022,0.14798612185490864,0.8412756147739022,0.14798612185490864,0.06102242279003366,-3.1684501028173374e-05,0.8412756147739022,0.14798612185490864,0.8412756147739022
"LGBMClassifier(boosting_type='dart', is_unbalance=True,
               learning_rate=1.481087582374628, max_depth=21,
               min_child_samples=113, n_estimators=5, num_leaves=961,
               objective='binary', random_state=24743)",dart,961,21,1.481087582374628,5,113,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.1, shrinkage=0.0)",0.1,74923,0.0,None,StandardScaler(),0.0604890604890605,0.13362395754359366,1.0,0.03354632587859425,0.012825715229355284,0.9700764006791172,0.4170960619756684,0.12734584450402145,0.24765380604796663,1.0,0.07037037037037037,0.1491317638833495,0.9698641765704584,0.680965882824298,0.07508878741755455,0.1545530492898914,1.0,0.040437158469945354,0.0491458288553137,0.9700700488219062,0.50507162034235,0.11365211365211364,0.2197213290460879,1.0,0.0629800307219662,0.1198698462945946,0.9700700488219062,0.6069517513229976,0.09414395151568754,0.1888880354818849,1.0,0.05183347136021904,0.08274328856565327,0.970020168723347,0.5525213291163285,0.12734584450402145,0.24765380604796663,1.0,0.07037037037037037,0.1491317638833495,0.9700764006791172,0.680965882824298,0.0604890604890605,0.13362395754359366,1.0,0.03354632587859425,0.012825715229355284,0.9698641765704584,0.4170960619756684,0.012875930056990646,-1.5674493195371113e-212,-1.5674493195371113e-212,0.9999999970025548,0.012875930056990646,1.0000000029974452,0.9999999999999987,0.9999999999999987,-1.4304303955897556e-232,0.9999999999999987,0.9999999999999987,1.0000000000000013,0.9991151086880838,0.9991151086880838,-8.089820727399421e-283,0.9991151086880838,0.9991151086880838,1.0008848913119162,0.9999999999995731,0.9999999999995731,-4.0919103975142375e-272,0.9999999999995731,0.9999999999995731,1.0000000000004268,0.7529977596861616,0.7497787771719139,-3.918623298842778e-213,0.9997787764225526,0.7529977596861616,1.0002212235774475,0.9999999999995731,0.9999999999995731,-4.0919103975142375e-272,0.9999999999995731,0.9999999999995731,1.0000000000004268,0.9999999999995731,0.9999999999995731,-4.0919103975142375e-272,0.9999999999995731,0.9999999999995731,1.0000000000004268
"LGBMClassifier(boosting_type='dart', is_unbalance=False,
               learning_rate=0.04671062441436374, max_depth=21,
               min_child_samples=204, n_estimators=750, num_leaves=961,
               objective='binary', random_state=24743)",dart,961,21,0.04671062441436374,750,204,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=1.0, shrinkage=4.0)",1.0,74923,4.0,None,None,0.26053639846743293,0.3492786636294609,1.0,0.5,0.2500510857093497,0.9700764006791172,0.8310137453045797,0.33146067415730335,0.39473684210526316,1.0,1.0,0.3133046457982822,0.9700764006791172,0.8321285480938145,0.27722772277227725,0.36372453928225024,1.0,0.26666666666666666,0.26114806635925863,0.9698577796646147,0.8183217716529323,0.3581267217630854,0.41353383458646625,1.0,0.3125,0.34306493512476866,0.9698577796646147,0.8680757949625215,0.3068378792900247,0.38031846990086016,1.0,0.5197916666666667,0.29189218324791477,0.969967090171866,0.837384965003462,0.3581267217630854,0.41353383458646625,1.0,1.0,0.34306493512476866,0.9700764006791172,0.8680757949625215,0.26053639846743293,0.3492786636294609,1.0,0.26666666666666666,0.2500510857093497,0.9698577796646147,0.8183217716529323,0.2331933083274519,0.04330251643793145,3.7173764865129746e-05,0.4533368486722249,0.10134711089635368,0.4533368486722249,0.14499594355793818,0.12158980719393002,6.571753394763919e-05,0.7344276029531558,0.14499594355793818,0.7344276029531558,0.12234263393957272,0.06789361614402015,5.462556234866537e-05,0.3181787033036233,0.12234263393957272,0.7450057108701618,0.14414068496945032,0.08920105021950667,3.9555454119492536e-05,0.2335071129849243,0.14414068496945032,0.6800722957566878,0.16116814269860327,0.08049674749884707,4.926807882023171e-05,0.4348625669784821,0.12820659334082873,0.6532106145630576,0.14414068496945032,0.08920105021950667,3.9555454119492536e-05,0.2335071129849243,0.14414068496945032,0.6800722957566878,0.14414068496945032,0.08920105021950667,3.9555454119492536e-05,0.2335071129849243,0.14414068496945032,0.6800722957566878
"LGBMClassifier(is_unbalance=False, learning_rate=0.0075294722217498404,
               max_depth=21, min_child_samples=84, n_estimators=99,
               num_leaves=2, objective='binary', random_state=24743)",gbdt,2,21,0.0075294722217498404,99,84,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=1.0, shrinkage=2.0)",1.0,74923,2.0,None,None,0.10344827586206896,0.13362395754359366,1.0,0.16216216216216217,0.07175522253741831,0.9696519524617997,0.543066759139875,0.11049723756906077,0.134469696969697,1.0,0.2564102564102564,0.1209129752616637,0.9698641765704584,0.5334006225537029,0.07722007722007723,0.13364928909952606,1.0,0.125,0.05156370046718114,0.9700700488219062,0.5237200676629887,0.16071428571428573,0.1391035548686244,1.0,0.3333333333333333,0.14955217268067636,0.9700700488219062,0.5599880503437467,0.11296996909137318,0.1352116246203603,1.0,0.21922643797643798,0.09844601773673488,0.9699140566690176,0.5400438749250783,0.16071428571428573,0.1391035548686244,1.0,0.3333333333333333,0.14955217268067636,0.9700700488219062,0.5599880503437467,0.07722007722007723,0.13362395754359366,1.0,0.125,0.05156370046718114,0.9696519524617997,0.5237200676629887,0.39695182054176115,0.39035973077052677,0.39035973077052677,0.4389064657357681,0.39695182054176115,0.5044099076836557,0.4310187354135389,0.3912722475872864,0.3912722475872864,0.4310187354135389,0.4310187354135389,0.4499713274705353,0.3952996810793669,0.39083076658499555,0.39083076658499555,0.4373691535793698,0.3952996810793669,0.4892441156296209,0.39839570837133653,0.39839570837133653,0.38927907317772714,0.41236807913156726,0.41236807913156726,0.4311961854584192,0.40541648635150085,0.3927146133285363,0.39043545453013395,0.429915608465061,0.40890957904155856,0.4687053840605578,0.39839570837133653,0.39839570837133653,0.38927907317772714,0.41236807913156726,0.41236807913156726,0.4311961854584192,0.39839570837133653,0.39839570837133653,0.38927907317772714,0.41236807913156726,0.41236807913156726,0.4311961854584192
"LGBMClassifier(is_unbalance=False, learning_rate=0.03321129894334635,
               max_depth=18, min_child_samples=400, n_estimators=214,
               num_leaves=732, objective='binary', random_state=24743)",gbdt,732,18,0.03321129894334635,214,400,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.1, shrinkage=4.0)",0.1,74923,4.0,None,None,0.2776572668112799,0.37383177570093457,1.0,0.45161290322580644,0.26944988002793213,0.9698641765704584,0.8365854112652849,0.33795013850415506,0.40236051502145914,1.0,0.3333333333333333,0.32078472174997585,0.9698641765704584,0.8403951058649488,0.2874251497005988,0.39571694599627555,1.0,0.375,0.28709788490715404,0.9700700488219062,0.8344305290438724,0.36612021857923494,0.43217286914765907,1.0,0.5357142857142857,0.35204258316394216,0.9704945871364891,0.8723877585859056,0.3172881933988172,0.4010205264665821,1.0,0.4239151305683564,0.30734376746225106,0.970073247274828,0.8459497011900029,0.36612021857923494,0.43217286914765907,1.0,0.5357142857142857,0.35204258316394216,0.9704945871364891,0.8723877585859056,0.2776572668112799,0.37383177570093457,1.0,0.3333333333333333,0.26944988002793213,0.9698641765704584,0.8344305290438724,0.11487195053049234,0.0699522459691892,0.00011943867315572987,0.3993957516495562,0.11487195053049234,0.581167406879214,0.1467931962779398,0.08517882200699253,7.52749740662206e-05,0.3102562389640118,0.1467931962779398,0.6079305191926623,0.09146912383220074,0.06082245038068357,6.200224349327054e-05,0.44588917251449345,0.09146912383220074,0.6287500461209422,0.13631318023657923,0.11258500615532532,6.642973165280465e-05,0.4293511306255051,0.13631318023657923,0.4293511306255051,0.12236186271930302,0.08213463112804766,8.078640559200641e-05,0.39622307343839164,0.12236186271930302,0.561799775704581,0.13631318023657923,0.11258500615532532,6.642973165280465e-05,0.4293511306255051,0.13631318023657923,0.4293511306255051,0.13631318023657923,0.11258500615532532,6.642973165280465e-05,0.4293511306255051,0.13631318023657923,0.4293511306255051
